Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
DUCHESS CREST,DUCHESS AVENUE,10,Non-landed Properties,3,"4,400",120 - 130,"1,300 - 1,400",Jun 2019
DUCHESS CREST,DUCHESS AVENUE,10,Non-landed Properties,2,"2,900",80 - 90,"900 - 1,000",Jun 2019
DUCHESS CREST,DUCHESS AVENUE,10,Non-landed Properties,2,"3,100",80 - 90,"900 - 1,000",Jun 2019
DUCHESS CREST,DUCHESS AVENUE,10,Non-landed Properties,2,"2,900",80 - 90,"900 - 1,000",Jun 2019
DUCHESS CREST,DUCHESS AVENUE,10,Non-landed Properties,4,"6,000",160 - 170,"1,700 - 1,800",Jun 2019
DUCHESS GARDEN,DUCHESS AVENUE,10,Semi-Detached House,NA,"14,160",390 - 400,"4,200 - 4,300",Jun 2019
DUCHESS GARDEN,DUCHESS AVENUE,10,Semi-Detached House,NA,"5,500",300 - 310,"3,200 - 3,300",Jun 2019
DUCHESS PLACE,DUCHESS PLACE,10,Semi-Detached House,NA,"7,200",310 - 320,"3,400 - 3,500",Jun 2019
DUCHESS RESIDENCES,DUCHESS AVENUE,10,Non-landed Properties,3,"5,100",130 - 140,"1,400 - 1,500",Jun 2019
DUCHESS RESIDENCES,DUCHESS AVENUE,10,Non-landed Properties,3,"6,300",130 - 140,"1,400 - 1,500",Jun 2019
DUCHESS RESIDENCES,DUCHESS AVENUE,10,Non-landed Properties,4,"6,600",170 - 180,"1,800 - 1,900",Jun 2019
DUCHESS RESIDENCES,DUCHESS AVENUE,10,Non-landed Properties,4,"8,800",270 - 280,"2,900 - 3,000",Jun 2019
DUCHESS RESIDENCES,DUCHESS AVENUE,10,Non-landed Properties,4,"8,100",250 - 260,"2,700 - 2,800",Jun 2019
DUKES RESIDENCE,DUKE'S ROAD,10,Non-landed Properties,3,"5,200",120 - 130,"1,300 - 1,400",Jun 2019
DUKES RESIDENCE,DUKE'S ROAD,10,Non-landed Properties,3,"5,400",120 - 130,"1,300 - 1,400",Jun 2019
DUKES RESIDENCE,DUKE'S ROAD,10,Non-landed Properties,2,"3,600",90 - 100,"900 - 1,000",Jun 2019
DUKES RESIDENCE,DUKE'S ROAD,10,Non-landed Properties,3,"5,600",150 - 160,"1,600 - 1,700",Jun 2019
DUNEARN ESTATE,KHEAM HOCK ROAD,11,Semi-Detached House,NA,"9,000",270 - 280,"2,900 - 3,000",Jun 2019
DUNEARN ESTATE,KHEAM HOCK ROAD,11,Detached House,NA,"10,000",460 - 470,"4,900 - 5,000",Jun 2019
DUNEARN ESTATE,BERRIMA ROAD,11,Detached House,NA,"12,500",230 - 240,"2,500 - 2,600",Jun 2019
DUNEARN ESTATE,BERRIMA ROAD,11,Detached House,NA,"10,500",460 - 470,"4,900 - 5,000",Jun 2019
DUNEARN ESTATE,CAMBORNE ROAD,11,Detached House,NA,"9,000",420 - 430,"4,500 - 4,600",Jun 2019
DUNEARN SUITES,DUNEARN ROAD,11,Non-landed Properties,NA,"2,000",30 - 40,400 - 500,Jun 2019
DUNEARN SUITES,DUNEARN ROAD,11,Non-landed Properties,2,"2,750",70 - 80,700 - 800,Jun 2019
DUNEARN SUITES,DUNEARN ROAD,11,Non-landed Properties,NA,"1,900",30 - 40,400 - 500,Jun 2019
DUNMAN PLACE,DUNMAN ROAD,15,Non-landed Properties,4,"3,500",130 - 140,"1,400 - 1,500",Jun 2019
DUNMAN REGENCY,DUNMAN ROAD,15,Non-landed Properties,3,"2,300",140 - 150,"1,500 - 1,600",Jun 2019
DUO RESIDENCES,FRASER STREET,07,Non-landed Properties,1,"4,000",60 - 70,700 - 800,Jun 2019
DUO RESIDENCES,FRASER STREET,07,Non-landed Properties,2,"4,800",90 - 100,"900 - 1,000",Jun 2019
DUO RESIDENCES,FRASER STREET,07,Non-landed Properties,1,"4,000",60 - 70,600 - 700,Jun 2019
DUO RESIDENCES,FRASER STREET,07,Non-landed Properties,2,"5,800",90 - 100,"1,000 - 1,100",Jun 2019
DUO RESIDENCES,FRASER STREET,07,Non-landed Properties,2,"5,100",70 - 80,800 - 900,Jun 2019
DUO RESIDENCES,FRASER STREET,07,Non-landed Properties,3,"7,500",140 - 150,"1,500 - 1,600",Jun 2019
DUO RESIDENCES,FRASER STREET,07,Non-landed Properties,1,"4,200",60 - 70,600 - 700,Jun 2019
DUO RESIDENCES,FRASER STREET,07,Non-landed Properties,1,"4,000",60 - 70,600 - 700,Jun 2019
DUO RESIDENCES,FRASER STREET,07,Non-landed Properties,1,"3,600",60 - 70,600 - 700,Jun 2019
DUO RESIDENCES,FRASER STREET,07,Non-landed Properties,1,"3,500",50 - 60,500 - 600,Jun 2019
DUO RESIDENCES,FRASER STREET,07,Non-landed Properties,2,"6,000",90 - 100,"1,000 - 1,100",Jun 2019
DUO RESIDENCES,FRASER STREET,07,Non-landed Properties,2,"5,300",70 - 80,800 - 900,Jun 2019
DUO RESIDENCES,FRASER STREET,07,Non-landed Properties,1,"4,200",60 - 70,700 - 800,Jun 2019
DUO RESIDENCES,FRASER STREET,07,Non-landed Properties,2,"6,100",90 - 100,"900 - 1,000",Jun 2019
DUO RESIDENCES,FRASER STREET,07,Non-landed Properties,1,"4,100",50 - 60,500 - 600,Jun 2019
E MAISON,BRADDELL ROAD,13,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Jun 2019
E MAISON,BRADDELL ROAD,13,Non-landed Properties,1,"1,900",50 - 60,500 - 600,Jun 2019
E MAISON,BRADDELL ROAD,13,Non-landed Properties,1,"2,580",60 - 70,600 - 700,Jun 2019
E-SPACE,LORONG K TELOK KURAU,15,Non-landed Properties,2,"2,300",70 - 80,800 - 900,Jun 2019
EAST BAY GARDENS,LORONG G TELOK KURAU,15,Non-landed Properties,NA,"2,800",110 - 120,"1,200 - 1,300",Jun 2019
EAST COAST HILL,SENNETT AVENUE,16,Terrace House,NA,"3,400",190 - 200,"2,100 - 2,200",Jun 2019
EAST COAST HILL,SENNETT ROAD,16,Terrace House,NA,"3,900",240 - 250,"2,600 - 2,700",Jun 2019
EAST GROVE,EAST COAST ROAD,15,Non-landed Properties,3,"2,250",80 - 90,"900 - 1,000",Jun 2019
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,200",120 - 130,"1,300 - 1,400",Jun 2019
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,2,"2,900",70 - 80,800 - 900,Jun 2019
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,100",120 - 130,"1,300 - 1,400",Jun 2019
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,200",100 - 110,"1,100 - 1,200",Jun 2019
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"2,950",110 - 120,"1,100 - 1,200",Jun 2019
EAST MEADOWS,TANAH MERAH KECHIL ROAD,16,Non-landed Properties,3,"3,000",100 - 110,"1,100 - 1,200",Jun 2019
EAST MEWS,MOUNTBATTEN ROAD,15,Non-landed Properties,3,"3,200",80 - 90,"900 - 1,000",Jun 2019
EAST PALM,PALM ROAD,15,Non-landed Properties,2,"2,500",80 - 90,"900 - 1,000",Jun 2019
EAST SIGNATURE,ELLIOT WALK,15,Non-landed Properties,2,"2,400",70 - 80,700 - 800,Jun 2019
EAST VIEW GARDEN,JALAN PELATOK,16,Semi-Detached House,NA,"2,800",100 - 110,"1,100 - 1,200",Jun 2019
EAST VIEW GARDEN,JALAN PERGAM,16,Semi-Detached House,NA,"2,900",100 - 110,"1,100 - 1,200",Jun 2019
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,2,"2,300",110 - 120,"1,200 - 1,300",Jun 2019
EAST VILLAGE,UPPER CHANGI ROAD,16,Non-landed Properties,1,"1,800",50 - 60,500 - 600,Jun 2019
EASTERN LAGOON,UPPER EAST COAST ROAD,15,Non-landed Properties,2,"2,100",70 - 80,800 - 900,Jun 2019
EASTERN LAGOON,UPPER EAST COAST ROAD,15,Non-landed Properties,2,"2,350",70 - 80,800 - 900,Jun 2019
EASTERN LAGOON,UPPER EAST COAST ROAD,15,Non-landed Properties,2,"2,150",70 - 80,800 - 900,Jun 2019
EASTERN LAGOON,UPPER EAST COAST ROAD,15,Non-landed Properties,2,"2,000",70 - 80,800 - 900,Jun 2019
EASTERN LAGOON,UPPER EAST COAST ROAD,15,Non-landed Properties,1,"2,000",60 - 70,700 - 800,Jun 2019
EASTERN LAGOON,UPPER EAST COAST ROAD,15,Non-landed Properties,1,"1,800",60 - 70,600 - 700,Jun 2019
EASTERN LAGOON,UPPER EAST COAST ROAD,15,Non-landed Properties,1,"1,900",60 - 70,600 - 700,Jun 2019
EASTERN LAGOON,UPPER EAST COAST ROAD,15,Non-landed Properties,2,"2,300",70 - 80,800 - 900,Jun 2019
EASTERN LAGOON,UPPER EAST COAST ROAD,16,Non-landed Properties,1,"1,850",60 - 70,700 - 800,Jun 2019
EASTERN LAGOON,UPPER EAST COAST ROAD,16,Non-landed Properties,2,"1,800",90 - 100,"900 - 1,000",Jun 2019
EASTPAC BUILDING,BALESTIER ROAD,12,Non-landed Properties,NA,"2,700",100 - 110,"1,100 - 1,200",Jun 2019
EASTPOINT GREEN,SIMEI STREET 3,18,Non-landed Properties,2,"1,950",80 - 90,"900 - 1,000",Jun 2019
EASTPOINT GREEN,SIMEI STREET 3,18,Non-landed Properties,3,"2,800",100 - 110,"1,100 - 1,200",Jun 2019
EASTPOINT GREEN,SIMEI STREET 3,18,Non-landed Properties,3,"2,600",100 - 110,"1,100 - 1,200",Jun 2019
EASTPOINT GREEN,SIMEI STREET 3,18,Non-landed Properties,2,"2,100",80 - 90,"900 - 1,000",Jun 2019
EASTPOINT GREEN,SIMEI STREET 3,18,Non-landed Properties,3,"2,800",100 - 110,"1,100 - 1,200",Jun 2019
EASTPOINT GREEN,SIMEI STREET 3,18,Non-landed Properties,2,"2,400",80 - 90,"900 - 1,000",Jun 2019
EASTPOINT GREEN,SIMEI STREET 3,18,Non-landed Properties,1,"1,800",60 - 70,600 - 700,Jun 2019
EASTPOINT GREEN,SIMEI STREET 3,18,Non-landed Properties,2,"2,700",80 - 90,"900 - 1,000",Jun 2019
EASTPOINT GREEN,SIMEI STREET 3,18,Non-landed Properties,3,"2,600",100 - 110,"1,100 - 1,200",Jun 2019
EASTPOINT GREEN,SIMEI STREET 3,18,Non-landed Properties,3,"2,850",100 - 110,"1,100 - 1,200",Jun 2019
EASTREES,EAST COAST DRIVE,15,Terrace House,NA,"7,000",310 - 320,"3,300 - 3,400",Jun 2019
EASTVALE,PASIR RIS DRIVE 3,18,Executive Condominium,3,"2,200",100 - 110,"1,000 - 1,100",Jun 2019
EASTVALE,PASIR RIS DRIVE 3,18,Executive Condominium,3,"2,350",100 - 110,"1,000 - 1,100",Jun 2019
EASTVALE,PASIR RIS DRIVE 3,18,Executive Condominium,3,"2,350",100 - 110,"1,000 - 1,100",Jun 2019
EASTVALE,PASIR RIS DRIVE 3,18,Executive Condominium,3,"2,500",120 - 130,"1,200 - 1,300",Jun 2019
EASTVALE,PASIR RIS DRIVE 3,18,Executive Condominium,3,"2,500",110 - 120,"1,200 - 1,300",Jun 2019
EASTWOOD REGENCY,EASTWOOD ROAD,16,Non-landed Properties,NA,"1,600",30 - 40,400 - 500,Jun 2019
EASTWOOD REGENCY,EASTWOOD ROAD,16,Non-landed Properties,NA,"1,420",30 - 40,400 - 500,Jun 2019
ECHELON,ALEXANDRA VIEW,03,Non-landed Properties,3,"4,200",80 - 90,800 - 900,Jun 2019
ECHELON,ALEXANDRA VIEW,03,Non-landed Properties,2,"3,700",60 - 70,700 - 800,Jun 2019
ECHELON,ALEXANDRA VIEW,03,Non-landed Properties,3,"4,250",90 - 100,"1,000 - 1,100",Jun 2019
ECHELON,ALEXANDRA VIEW,03,Non-landed Properties,3,"5,200",120 - 130,"1,200 - 1,300",Jun 2019
ECHELON,ALEXANDRA VIEW,03,Non-landed Properties,3,"3,800",80 - 90,800 - 900,Jun 2019
ECHELON,ALEXANDRA VIEW,03,Non-landed Properties,3,"4,200",90 - 100,"1,000 - 1,100",Jun 2019
ECHELON,ALEXANDRA VIEW,03,Non-landed Properties,2,"4,000",60 - 70,700 - 800,Jun 2019
ECHELON,ALEXANDRA VIEW,03,Non-landed Properties,2,"4,050",60 - 70,700 - 800,Jun 2019
ECHELON,ALEXANDRA VIEW,03,Non-landed Properties,3,"4,250",80 - 90,800 - 900,Jun 2019
ECHELON,ALEXANDRA VIEW,03,Non-landed Properties,1,"2,450",40 - 50,400 - 500,Jun 2019
ECHELON,ALEXANDRA VIEW,03,Non-landed Properties,1,"2,600",40 - 50,400 - 500,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"1,950",50 - 60,500 - 600,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,100",50 - 60,500 - 600,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,3,"3,500",110 - 120,"1,200 - 1,300",Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,050",50 - 60,600 - 700,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,2,"2,400",80 - 90,800 - 900,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,2,"2,700",80 - 90,"900 - 1,000",Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"1,800",50 - 60,600 - 700,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"1,900",50 - 60,500 - 600,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,3,"3,300",100 - 110,"1,100 - 1,200",Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"1,900",50 - 60,500 - 600,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,000",50 - 60,500 - 600,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,3,"3,000",90 - 100,"1,000 - 1,100",Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"1,900",50 - 60,600 - 700,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,000",60 - 70,600 - 700,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,2,"2,600",80 - 90,800 - 900,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,2,"2,600",90 - 100,"1,000 - 1,100",Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,2,"2,100",70 - 80,800 - 900,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"1,900",50 - 60,500 - 600,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,3,"3,200",100 - 110,"1,100 - 1,200",Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,3,"3,500",100 - 110,"1,100 - 1,200",Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,000",50 - 60,600 - 700,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,3,"3,380",90 - 100,"1,000 - 1,100",Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,2,"2,400",70 - 80,800 - 900,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,000",50 - 60,600 - 700,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,250",60 - 70,600 - 700,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,100",50 - 60,600 - 700,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,300",50 - 60,600 - 700,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,000",60 - 70,600 - 700,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,000",50 - 60,600 - 700,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,000",50 - 60,500 - 600,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"1,900",50 - 60,500 - 600,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,000",50 - 60,600 - 700,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,000",50 - 60,500 - 600,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,3,"4,000",120 - 130,"1,300 - 1,400",Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"1,800",50 - 60,500 - 600,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,2,"2,700",70 - 80,800 - 900,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"1,900",50 - 60,500 - 600,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"1,900",50 - 60,500 - 600,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,000",60 - 70,600 - 700,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"1,900",50 - 60,500 - 600,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,000",50 - 60,500 - 600,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,100",50 - 60,500 - 600,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"1,800",50 - 60,600 - 700,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"1,900",50 - 60,500 - 600,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,000",50 - 60,500 - 600,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,300",50 - 60,600 - 700,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"1,800",50 - 60,600 - 700,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,000",50 - 60,600 - 700,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,2,"2,600",70 - 80,800 - 900,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,3,"3,450",90 - 100,"1,000 - 1,100",Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,050",50 - 60,600 - 700,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"1,900",50 - 60,500 - 600,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,050",50 - 60,600 - 700,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,000",50 - 60,600 - 700,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,1,"2,000",50 - 60,600 - 700,Jun 2019
ECO,BEDOK SOUTH AVENUE 3,16,Non-landed Properties,2,"2,500",70 - 80,800 - 900,Jun 2019
ECO SANCTUARY,CHESTNUT AVENUE,23,Non-landed Properties,3,"3,000",100 - 110,"1,100 - 1,200",Jun 2019
ECO SANCTUARY,CHESTNUT AVENUE,23,Non-landed Properties,2,"2,200",70 - 80,700 - 800,Jun 2019
ECO SANCTUARY,CHESTNUT AVENUE,23,Non-landed Properties,3,"2,600",90 - 100,"900 - 1,000",Jun 2019
ECO SANCTUARY,CHESTNUT AVENUE,23,Non-landed Properties,2,"2,100",70 - 80,700 - 800,Jun 2019
ECO SANCTUARY,CHESTNUT AVENUE,23,Non-landed Properties,2,"1,880",60 - 70,600 - 700,Jun 2019
ECO SANCTUARY,CHESTNUT AVENUE,23,Non-landed Properties,3,"3,200",110 - 120,"1,200 - 1,300",Jun 2019
ECO SANCTUARY,CHESTNUT AVENUE,23,Non-landed Properties,2,"1,900",60 - 70,600 - 700,Jun 2019
ECO SANCTUARY,CHESTNUT AVENUE,23,Non-landed Properties,3,"3,000",100 - 110,"1,100 - 1,200",Jun 2019
ECO SANCTUARY,CHESTNUT AVENUE,23,Non-landed Properties,2,"2,250",70 - 80,700 - 800,Jun 2019
ECO SANCTUARY,CHESTNUT AVENUE,23,Non-landed Properties,3,"2,800",90 - 100,"900 - 1,000",Jun 2019
ECO SANCTUARY,CHESTNUT AVENUE,23,Non-landed Properties,2,"1,850",60 - 70,600 - 700,Jun 2019
ECO SANCTUARY,CHESTNUT AVENUE,23,Non-landed Properties,2,"2,200",60 - 70,600 - 700,Jun 2019
ECO SANCTUARY,CHESTNUT AVENUE,23,Non-landed Properties,3,"3,274",90 - 100,"900 - 1,000",Jun 2019
ECO SANCTUARY,CHESTNUT AVENUE,23,Non-landed Properties,2,"2,200",90 - 100,"1,000 - 1,100",Jun 2019
ECOVILLE,MARTABAN ROAD,12,Non-landed Properties,3,"3,500",110 - 120,"1,100 - 1,200",Jun 2019
EDELWEISS PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,3,"2,350",110 - 120,"1,200 - 1,300",Jun 2019
EDELWEISS PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,3,"2,300",110 - 120,"1,200 - 1,300",Jun 2019
EDELWEISS PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,2,"2,000",90 - 100,"900 - 1,000",Jun 2019
EDELWEISS PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,3,"2,400",110 - 120,"1,200 - 1,300",Jun 2019
EDEN CREST,EDEN GROVE,19,Non-landed Properties,3,"2,400",80 - 90,"900 - 1,000",Jun 2019
EDEN CREST,EDEN GROVE,19,Non-landed Properties,3,"2,600",80 - 90,800 - 900,Jun 2019
EDEN RESIDENCES CAPITOL,STAMFORD ROAD,06,Non-landed Properties,3,"12,300",250 - 260,"2,700 - 2,800",Jun 2019
EDENZ LOFT,LORONG 24 GEYLANG,14,Non-landed Properties,1,"1,700",40 - 50,400 - 500,Jun 2019
EDENZ LOFT,LORONG 24 GEYLANG,14,Non-landed Properties,1,"1,600",30 - 40,400 - 500,Jun 2019
EDENZ SUITES,LORONG 28 GEYLANG,14,Non-landed Properties,1,"1,800",40 - 50,400 - 500,Jun 2019
EIGHT COURTYARDS,CANBERRA DRIVE,27,Non-landed Properties,2,"2,000",80 - 90,800 - 900,Jun 2019
EIGHT COURTYARDS,CANBERRA DRIVE,27,Non-landed Properties,3,"2,400",80 - 90,"900 - 1,000",Jun 2019
EIGHT COURTYARDS,CANBERRA DRIVE,27,Non-landed Properties,2,"2,100",80 - 90,800 - 900,Jun 2019
EIGHT COURTYARDS,CANBERRA DRIVE,27,Non-landed Properties,2,"2,300",80 - 90,"900 - 1,000",Jun 2019
EIGHT COURTYARDS,CANBERRA DRIVE,27,Non-landed Properties,4,"3,750",120 - 130,"1,300 - 1,400",Jun 2019
EIGHT COURTYARDS,CANBERRA DRIVE,27,Non-landed Properties,2,"2,050",70 - 80,700 - 800,Jun 2019
EIGHT COURTYARDS,CANBERRA DRIVE,27,Non-landed Properties,NA,"1,700",50 - 60,500 - 600,Jun 2019
EIGHT COURTYARDS,CANBERRA DRIVE,27,Non-landed Properties,3,"2,350",80 - 90,"900 - 1,000",Jun 2019
EIGHT COURTYARDS,CANBERRA DRIVE,27,Non-landed Properties,3,"2,250",100 - 110,"1,000 - 1,100",Jun 2019
EIGHT COURTYARDS,CANBERRA DRIVE,27,Non-landed Properties,2,"2,185",80 - 90,800 - 900,Jun 2019
EIGHT COURTYARDS,CANBERRA DRIVE,27,Non-landed Properties,3,"2,500",100 - 110,"1,000 - 1,100",Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,2,"2,700",60 - 70,600 - 700,Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,2,"2,950",60 - 70,600 - 700,Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,1,"2,075",40 - 50,400 - 500,Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,3,"3,200",90 - 100,"900 - 1,000",Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,2,"2,750",70 - 80,800 - 900,Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,3,"3,550",100 - 110,"1,000 - 1,100",Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,3,"3,550",100 - 110,"1,000 - 1,100",Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,2,"2,700",60 - 70,600 - 700,Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,2,"2,500",60 - 70,600 - 700,Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,1,"2,200",40 - 50,400 - 500,Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,2,"2,550",60 - 70,600 - 700,Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,3,"1,450",90 - 100,"900 - 1,000",Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,2,"2,900",60 - 70,600 - 700,Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,2,"2,800",60 - 70,600 - 700,Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,3,"3,100",90 - 100,"900 - 1,000",Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,2,"2,500",60 - 70,600 - 700,Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,3,"4,000",80 - 90,"900 - 1,000",Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,1,"2,300",40 - 50,400 - 500,Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,3,"3,300",80 - 90,"900 - 1,000",Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,4,"4,400",120 - 130,"1,300 - 1,400",Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,1,"1,950",40 - 50,400 - 500,Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,3,"3,100",90 - 100,"900 - 1,000",Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,2,"2,600",60 - 70,600 - 700,Jun 2019
EIGHT RIVERSUITES,WHAMPOA EAST,12,Non-landed Properties,3,"3,400",100 - 110,"1,000 - 1,100",Jun 2019
