Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
AMBER POINT,AMBER ROAD,15,Non-landed Properties,NA,"3,800",140 - 150,"1,500 - 1,600",Jan 2019
AMBER POINT,AMBER ROAD,15,Non-landed Properties,NA,"3,900",140 - 150,"1,500 - 1,600",Jan 2019
AMBER RESIDENCES,AMBER ROAD,15,Non-landed Properties,3,"5,250",140 - 150,"1,500 - 1,600",Jan 2019
AMBER RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"4,400",110 - 120,"1,200 - 1,300",Jan 2019
AMBER SKYE,AMBER ROAD,15,Non-landed Properties,3,"5,600",120 - 130,"1,300 - 1,400",Jan 2019
AMBERGLADES,AMBER GARDENS,15,Non-landed Properties,NA,"3,025",100 - 110,"1,000 - 1,100",Jan 2019
AMBERGLADES,AMBER GARDENS,15,Non-landed Properties,NA,"3,800",110 - 120,"1,200 - 1,300",Jan 2019
AMBERGLADES,AMBER GARDENS,15,Non-landed Properties,NA,"3,800",110 - 120,"1,200 - 1,300",Jan 2019
AMBERGLADES,AMBER GARDENS,15,Non-landed Properties,NA,"3,800",110 - 120,"1,200 - 1,300",Jan 2019
AMBERGLADES,AMBER GARDENS,15,Non-landed Properties,NA,"3,165",90 - 100,"1,000 - 1,100",Jan 2019
AMBERGLADES,AMBER GARDENS,15,Non-landed Properties,NA,"4,550",150 - 160,"1,600 - 1,700",Jan 2019
AMBERGLADES,AMBER GARDENS,15,Non-landed Properties,NA,"4,550",150 - 160,"1,600 - 1,700",Jan 2019
AMBERGLADES,AMBER GARDENS,15,Non-landed Properties,NA,"3,414",110 - 120,"1,200 - 1,300",Jan 2019
AMBERGLADES,AMBER GARDENS,15,Non-landed Properties,NA,"3,408",110 - 120,"1,200 - 1,300",Jan 2019
AMBERGLADES,AMBER GARDENS,15,Non-landed Properties,NA,"3,408",100 - 110,"1,000 - 1,100",Jan 2019
AMBERGLADES,AMBER GARDENS,15,Non-landed Properties,NA,"3,414",110 - 120,"1,200 - 1,300",Jan 2019
ANGULLIA PARK RESIDENCES @ ORCHARD,CUSCADEN WALK,10,Non-landed Properties,3,"4,800",90 - 100,"1,000 - 1,100",Jan 2019
APOLLO GARDENS,UPPER CHANGI ROAD,16,Non-landed Properties,NA,"2,200",140 - 150,"1,500 - 1,600",Jan 2019
APOLLO GARDENS,UPPER CHANGI ROAD,16,Non-landed Properties,NA,"3,100",160 - 170,"1,700 - 1,800",Jan 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Jan 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"2,750",100 - 110,"1,100 - 1,200",Jan 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,2,"2,400",70 - 80,800 - 900,Jan 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"2,800",100 - 110,"1,100 - 1,200",Jan 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"3,100",110 - 120,"1,200 - 1,300",Jan 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,2,"2,300",70 - 80,800 - 900,Jan 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,2,"2,200",70 - 80,800 - 900,Jan 2019
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"2,500",100 - 110,"1,000 - 1,100",Jan 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,3,"3,400",110 - 120,"1,100 - 1,200",Jan 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"1,900",40 - 50,500 - 600,Jan 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Semi-Detached House,NA,"6,800",380 - 390,"4,100 - 4,200",Jan 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,250",70 - 80,800 - 900,Jan 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"2,100",60 - 70,600 - 700,Jan 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,350",90 - 100,"1,000 - 1,100",Jan 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"1,900",40 - 50,500 - 600,Jan 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,400",70 - 80,800 - 900,Jan 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"2,000",40 - 50,500 - 600,Jan 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,300",70 - 80,800 - 900,Jan 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,400",70 - 80,800 - 900,Jan 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"2,000",40 - 50,500 - 600,Jan 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"1,900",40 - 50,500 - 600,Jan 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,300",70 - 80,800 - 900,Jan 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,550",90 - 100,"1,000 - 1,100",Jan 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,3,"3,600",110 - 120,"1,100 - 1,200",Jan 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,3,"3,300",110 - 120,"1,100 - 1,200",Jan 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,350",70 - 80,800 - 900,Jan 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,700",70 - 80,800 - 900,Jan 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"1,950",40 - 50,500 - 600,Jan 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"2,050",40 - 50,500 - 600,Jan 2019
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"1,800",40 - 50,500 - 600,Jan 2019
ARDMORE II,ARDMORE PARK,10,Non-landed Properties,4,"9,100",180 - 190,"2,000 - 2,100",Jan 2019
ARDMORE II,ARDMORE PARK,10,Non-landed Properties,4,"8,800",180 - 190,"2,000 - 2,100",Jan 2019
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"14,000",250 - 260,"2,700 - 2,800",Jan 2019
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"12,000",250 - 260,"2,700 - 2,800",Jan 2019
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"12,950",250 - 260,"2,700 - 2,800",Jan 2019
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"13,000",250 - 260,"2,700 - 2,800",Jan 2019
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"13,500",250 - 260,"2,700 - 2,800",Jan 2019
ARDMORE RESIDENCE,ARDMORE PARK,10,Non-landed Properties,4,"18,000",270 - 280,"2,900 - 3,000",Jan 2019
ARDMORE RESIDENCE,ARDMORE PARK,10,Non-landed Properties,4,"18,500",270 - 280,"2,900 - 3,000",Jan 2019
ARDMORE RESIDENCE,ARDMORE PARK,10,Non-landed Properties,4,"20,000",270 - 280,"2,900 - 3,000",Jan 2019
ARDMORE THREE,ARDMORE PARK,10,Non-landed Properties,3,"9,000",160 - 170,"1,700 - 1,800",Jan 2019
ARDMORE THREE,ARDMORE PARK,10,Non-landed Properties,3,"7,500",160 - 170,"1,700 - 1,800",Jan 2019
ARDMORE THREE,ARDMORE PARK,10,Non-landed Properties,3,"11,250",160 - 170,"1,700 - 1,800",Jan 2019
ARDMORE THREE,ARDMORE PARK,10,Non-landed Properties,3,"7,800",160 - 170,"1,700 - 1,800",Jan 2019
ARTHUR MANSIONS,ARTHUR ROAD,15,Non-landed Properties,NA,"3,250",100 - 110,"1,100 - 1,200",Jan 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,4,"5,100",170 - 180,"1,800 - 1,900",Jan 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,2,"3,800",80 - 90,"900 - 1,000",Jan 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,3,"5,000",130 - 140,"1,400 - 1,500",Jan 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,2,"3,550",90 - 100,"1,000 - 1,100",Jan 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,2,"3,800",80 - 90,"900 - 1,000",Jan 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,2,"4,000",80 - 90,"900 - 1,000",Jan 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,3,"4,700",130 - 140,"1,400 - 1,500",Jan 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,3,"5,550",130 - 140,"1,400 - 1,500",Jan 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,3,"6,250",130 - 140,"1,400 - 1,500",Jan 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,3,"5,600",130 - 140,"1,400 - 1,500",Jan 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,3,"5,000",130 - 140,"1,400 - 1,500",Jan 2019
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,2,"4,000",90 - 100,"1,000 - 1,100",Jan 2019
ASIA GARDENS,EVERTON ROAD,02,Non-landed Properties,3,"3,000",130 - 140,"1,400 - 1,500",Jan 2019
ASIMONT VILLAS,ASIMONT LANE,11,Terrace House,NA,"9,000",320 - 330,"3,400 - 3,500",Jan 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,000",120 - 130,"1,300 - 1,400",Jan 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,2,"3,800",80 - 90,800 - 900,Jan 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,300",120 - 130,"1,300 - 1,400",Jan 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,500",120 - 130,"1,300 - 1,400",Jan 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,500",120 - 130,"1,300 - 1,400",Jan 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,500",120 - 130,"1,300 - 1,400",Jan 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,300",120 - 130,"1,300 - 1,400",Jan 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,300",120 - 130,"1,300 - 1,400",Jan 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,400",120 - 130,"1,300 - 1,400",Jan 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,4,"5,000",140 - 150,"1,500 - 1,600",Jan 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,4,"5,400",140 - 150,"1,500 - 1,600",Jan 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,388",120 - 130,"1,300 - 1,400",Jan 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,300",120 - 130,"1,300 - 1,400",Jan 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,4,"5,400",140 - 150,"1,500 - 1,600",Jan 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,300",120 - 130,"1,300 - 1,400",Jan 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"5,350",140 - 150,"1,500 - 1,600",Jan 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,4,"4,900",140 - 150,"1,500 - 1,600",Jan 2019
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,4,"4,500",140 - 150,"1,500 - 1,600",Jan 2019
ASTON LODGE,LORONG 8 GEYLANG,14,Non-landed Properties,NA,"2,200",90 - 100,"900 - 1,000",Jan 2019
ASTON LODGE,LORONG 8 GEYLANG,14,Non-landed Properties,NA,"2,200",90 - 100,"900 - 1,000",Jan 2019
ASTON MANSIONS,LORONG 42 GEYLANG,14,Non-landed Properties,3,"2,900",100 - 110,"1,100 - 1,200",Jan 2019
ASTON MANSIONS,LORONG 42 GEYLANG,14,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Jan 2019
ASTON RESIDENCE,JALAN LOYANG BESAR,17,Detached House,NA,"4,650",370 - 380,"3,900 - 4,000",Jan 2019
ASTOR GREEN,PINE GROVE,21,Non-landed Properties,3,"4,500",140 - 150,"1,500 - 1,600",Jan 2019
ASTOR GREEN,PINE GROVE,21,Non-landed Properties,3,"4,600",140 - 150,"1,500 - 1,600",Jan 2019
ASTOR GREEN,PINE GROVE,21,Non-landed Properties,3,"3,300",140 - 150,"1,500 - 1,600",Jan 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"3,000",80 - 90,"900 - 1,000",Jan 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"2,750",80 - 90,800 - 900,Jan 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"2,900",80 - 90,800 - 900,Jan 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"2,800",80 - 90,"900 - 1,000",Jan 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"2,450",80 - 90,"900 - 1,000",Jan 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"2,550",70 - 80,800 - 900,Jan 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,3,"3,100",100 - 110,"1,100 - 1,200",Jan 2019
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,3,"3,250",110 - 120,"1,100 - 1,200",Jan 2019
ASTRID MEADOWS,CORONATION ROAD WEST,10,Non-landed Properties,NA,"3,200",80 - 90,"900 - 1,000",Jan 2019
ASTRID MEADOWS,CORONATION ROAD WEST,10,Non-landed Properties,NA,"10,000",320 - 330,"3,500 - 3,600",Jan 2019
ASTRID MEADOWS,CORONATION ROAD WEST,10,Non-landed Properties,NA,"14,000",320 - 330,"3,500 - 3,600",Jan 2019
ASTRID MEADOWS,CORONATION ROAD WEST,10,Non-landed Properties,NA,"10,000",230 - 240,"2,400 - 2,500",Jan 2019
ASTRID MEADOWS,CORONATION ROAD WEST,10,Non-landed Properties,NA,"9,200",230 - 240,"2,400 - 2,500",Jan 2019
ASTRID MEADOWS,CORONATION ROAD WEST,10,Non-landed Properties,NA,"7,000",190 - 200,"2,100 - 2,200",Jan 2019
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-landed Properties,3,"2,900",90 - 100,"1,000 - 1,100",Jan 2019
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-landed Properties,3,"3,050",90 - 100,"1,000 - 1,100",Jan 2019
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-landed Properties,3,"3,100",110 - 120,"1,200 - 1,300",Jan 2019
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-landed Properties,3,"2,900",90 - 100,"1,000 - 1,100",Jan 2019
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-landed Properties,3,"3,250",120 - 130,"1,300 - 1,400",Jan 2019
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-landed Properties,3,"3,100",90 - 100,"1,000 - 1,100",Jan 2019
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-landed Properties,3,"2,800",90 - 100,"1,000 - 1,100",Jan 2019
ATRIUM RESIDENCES,LORONG 28 GEYLANG,14,Non-landed Properties,3,"2,700",90 - 100,"900 - 1,000",Jan 2019
ATTITUDE AT KIM YAM,KIM YAM ROAD,09,Non-landed Properties,NA,"1,900",30 - 40,300 - 400,Jan 2019
ATTITUDE AT KIM YAM,KIM YAM ROAD,09,Non-landed Properties,NA,"2,200",50 - 60,500 - 600,Jan 2019
AURA 83,DUKU ROAD,15,Non-landed Properties,4,"3,300",120 - 130,"1,300 - 1,400",Jan 2019
AURALIS,EAST COAST ROAD,15,Non-landed Properties,1,"1,800",40 - 50,400 - 500,Jan 2019
AVA TOWERS,AVA ROAD,12,Non-landed Properties,3,"3,000",110 - 120,"1,100 - 1,200",Jan 2019
AVA TOWERS,AVA ROAD,12,Non-landed Properties,3,"2,850",110 - 120,"1,100 - 1,200",Jan 2019
AVA TOWERS,AVA ROAD,12,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Jan 2019
AVALON,ANDERSON ROAD,10,Non-landed Properties,2,"3,700",110 - 120,"1,200 - 1,300",Jan 2019
AVANT RESIDENCES,ALJUNIED ROAD,14,Non-landed Properties,NA,"2,000",30 - 40,400 - 500,Jan 2019
AVANT RESIDENCES,ALJUNIED ROAD,14,Non-landed Properties,NA,"1,850",40 - 50,400 - 500,Jan 2019
AVILA GARDENS,FLORA ROAD,17,Non-landed Properties,2,"1,850",80 - 90,800 - 900,Jan 2019
AVILA GARDENS,FLORA ROAD,17,Non-landed Properties,3,"2,250",120 - 130,"1,300 - 1,400",Jan 2019
AVILA GARDENS,FLORA ROAD,17,Non-landed Properties,3,"2,200",120 - 130,"1,300 - 1,400",Jan 2019
AVILA GARDENS,FLORA ROAD,17,Non-landed Properties,2,"1,800",80 - 90,800 - 900,Jan 2019
AVON PARK,YOUNGBERG TERRACE,13,Non-landed Properties,3,"3,300",140 - 150,"1,500 - 1,600",Jan 2019
AVON PARK,YOUNGBERG TERRACE,13,Non-landed Properties,3,"2,500",100 - 110,"1,100 - 1,200",Jan 2019
AXIS @ SIGLAP,EAST COAST TERRACE,15,Non-landed Properties,2,"3,300",160 - 170,"1,700 - 1,800",Jan 2019
AXIS @ SIGLAP,EAST COAST TERRACE,15,Non-landed Properties,2,"2,345",80 - 90,800 - 900,Jan 2019
AXIS @ SIGLAP,EAST COAST TERRACE,15,Non-landed Properties,2,"2,600",80 - 90,"900 - 1,000",Jan 2019
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,4,"2,800",180 - 190,"1,900 - 2,000",Jan 2019
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,3,"2,200",120 - 130,"1,300 - 1,400",Jan 2019
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,3,"2,300",70 - 80,800 - 900,Jan 2019
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,3,"2,000",120 - 130,"1,300 - 1,400",Jan 2019
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,3,"2,000",80 - 90,"900 - 1,000",Jan 2019
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,3,"2,800",140 - 150,"1,500 - 1,600",Jan 2019
BAGNALL COURT,UPPER EAST COAST ROAD,16,Non-landed Properties,3,"3,400",190 - 200,"2,100 - 2,200",Jan 2019
BALCON EAST,UPPER EAST COAST ROAD,16,Non-landed Properties,2,"2,450",70 - 80,800 - 900,Jan 2019
BALCON EAST,UPPER EAST COAST ROAD,16,Non-landed Properties,2,"2,200",70 - 80,800 - 900,Jan 2019
BALESTIER PLAZA,BALESTIER ROAD,12,Non-landed Properties,3,"3,850",110 - 120,"1,200 - 1,300",Jan 2019
BALESTIER PLAZA,BALESTIER ROAD,12,Non-landed Properties,3,"2,700",110 - 120,"1,200 - 1,300",Jan 2019
BALESTIER REGENCY,JALAN AMPAS,12,Non-landed Properties,3,"2,800",120 - 130,"1,300 - 1,400",Jan 2019
BALESTIER REGENCY,JALAN AMPAS,12,Non-landed Properties,3,"3,000",120 - 130,"1,300 - 1,400",Jan 2019
BALESTIER REGENCY,JALAN AMPAS,12,Non-landed Properties,3,"2,900",120 - 130,"1,300 - 1,400",Jan 2019
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,2,"2,000",90 - 100,"1,000 - 1,100",Jan 2019
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,2,"2,250",90 - 100,"1,000 - 1,100",Jan 2019
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,3,"2,200",130 - 140,"1,400 - 1,500",Jan 2019
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,3,"2,200",130 - 140,"1,400 - 1,500",Jan 2019
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,2,"2,000",90 - 100,"1,000 - 1,100",Jan 2019
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,3,"2,300",130 - 140,"1,400 - 1,500",Jan 2019
BALMORAL GATE,BALMORAL ROAD,10,Non-landed Properties,3,"3,700",150 - 160,"1,600 - 1,700",Jan 2019
BALMORAL HEIGHTS,BALMORAL CRESCENT,10,Non-landed Properties,3,"3,500",90 - 100,"1,000 - 1,100",Jan 2019
BALMORAL HEIGHTS,BALMORAL CRESCENT,10,Non-landed Properties,3,"3,700",90 - 100,"1,000 - 1,100",Jan 2019
BALMORAL HEIGHTS,BALMORAL CRESCENT,10,Non-landed Properties,3,"3,700",90 - 100,"1,000 - 1,100",Jan 2019
BALMORAL HEIGHTS,BALMORAL CRESCENT,10,Non-landed Properties,2,"3,000",80 - 90,800 - 900,Jan 2019
BALMORAL HEIGHTS,BALMORAL CRESCENT,10,Non-landed Properties,1,"2,720",40 - 50,500 - 600,Jan 2019
BALMORAL HEIGHTS,BALMORAL CRESCENT,10,Non-landed Properties,3,"3,900",90 - 100,"1,000 - 1,100",Jan 2019
BALMORAL HILLS,BALMORAL PARK,10,Non-landed Properties,3,"4,350",110 - 120,"1,200 - 1,300",Jan 2019
BALMORAL PLACE,BALMORAL CRESCENT,10,Non-landed Properties,3,"3,400",100 - 110,"1,100 - 1,200",Jan 2019
BALMORAL POINT,BALMORAL ROAD,10,Non-landed Properties,3,"6,300",210 - 220,"2,200 - 2,300",Jan 2019
BALMORAL RESIDENCES,BALMORAL CRESCENT,10,Non-landed Properties,3,"7,600",150 - 160,"1,600 - 1,700",Jan 2019
BAN GUAN PARK,GREENLEAF VIEW,10,Semi-Detached House,NA,"7,000",230 - 240,"2,500 - 2,600",Jan 2019
BAN GUAN PARK,GREENLEAF VIEW,10,Semi-Detached House,NA,"6,500",200 - 210,"2,100 - 2,200",Jan 2019
BAN GUAN PARK,GREENLEAF VIEW,10,Semi-Detached House,NA,"6,000",340 - 350,"3,700 - 3,800",Jan 2019
BAN GUAN PARK,GREENLEAF DRIVE,10,Semi-Detached House,NA,"8,000",380 - 390,"4,000 - 4,100",Jan 2019
BAN GUAN PARK,GREENLEAF PLACE,10,Semi-Detached House,NA,"10,500",300 - 310,"3,300 - 3,400",Jan 2019
BANYAN CONDOMINIUM,CHWEE CHIAN ROAD,05,Non-landed Properties,NA,"3,400",140 - 150,"1,500 - 1,600",Jan 2019
BANYAN CONDOMINIUM,CHWEE CHIAN ROAD,05,Non-landed Properties,NA,"3,318",130 - 140,"1,400 - 1,500",Jan 2019
BANYAN CONDOMINIUM,CHWEE CHIAN ROAD,05,Non-landed Properties,NA,"3,400",140 - 150,"1,500 - 1,600",Jan 2019
BANYAN CONDOMINIUM,CHWEE CHIAN ROAD,05,Non-landed Properties,NA,"3,300",140 - 150,"1,500 - 1,600",Jan 2019
BANYAN CONDOMINIUM,CHWEE CHIAN ROAD,05,Non-landed Properties,NA,"3,365",130 - 140,"1,400 - 1,500",Jan 2019
BANYAN CONDOMINIUM,CHWEE CHIAN ROAD,05,Non-landed Properties,NA,"3,505",150 - 160,"1,600 - 1,700",Jan 2019
BANYAN VILLAS,LENTOR PLAIN,26,Terrace House,NA,"5,076",210 - 220,"2,300 - 2,400",Jan 2019
BARKER TERRACES,BARKER ROAD,11,Terrace House,NA,"6,200",190 - 200,"2,100 - 2,200",Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"2,100",40 - 50,400 - 500,Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"2,250",50 - 60,500 - 600,Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,500",70 - 80,700 - 800,Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,4,"4,000",120 - 130,"1,300 - 1,400",Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,600",70 - 80,700 - 800,Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,750",80 - 90,"900 - 1,000",Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,500",70 - 80,700 - 800,Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,600",70 - 80,700 - 800,Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"3,600",100 - 110,"1,100 - 1,200",Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,488",80 - 90,800 - 900,Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"1,900",40 - 50,400 - 500,Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"1,900",40 - 50,400 - 500,Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,580",70 - 80,700 - 800,Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,300",70 - 80,700 - 800,Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,800",70 - 80,800 - 900,Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,650",80 - 90,"900 - 1,000",Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"1,900",40 - 50,400 - 500,Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"3,100",110 - 120,"1,100 - 1,200",Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,500",80 - 90,800 - 900,Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"3,100",90 - 100,"1,000 - 1,100",Jan 2019
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"3,000",100 - 110,"1,000 - 1,100",Jan 2019
