Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
SEAVIEW POINT,AMBER ROAD,15,Non-landed Properties,3,"3,200",120 - 130,"1,300 - 1,400",Apr 2019
SELEGIE CENTRE,SELEGIE ROAD,07,Non-landed Properties,2,"2,500",70 - 80,800 - 900,Apr 2019
SELETAR HILLS ESTATE,JALAN JARAK,28,Semi-Detached House,NA,"2,800",190 - 200,"2,100 - 2,200",Apr 2019
SELETAR HILLS ESTATE,JALAN SELASEH,28,Non-landed Properties,NA,"2,350",90 - 100,"1,000 - 1,100",Apr 2019
SELETAR HILLS ESTATE,JALAN KECHUBONG,28,Semi-Detached House,NA,"2,500",100 - 110,"1,100 - 1,200",Apr 2019
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-landed Properties,2,"2,100",70 - 80,800 - 900,Apr 2019
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-landed Properties,2,"2,100",80 - 90,800 - 900,Apr 2019
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-landed Properties,1,"1,650",40 - 50,500 - 600,Apr 2019
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-landed Properties,1,"1,700",40 - 50,500 - 600,Apr 2019
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-landed Properties,1,"1,900",60 - 70,700 - 800,Apr 2019
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-landed Properties,2,"2,200",70 - 80,800 - 900,Apr 2019
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-landed Properties,1,"1,800",50 - 60,500 - 600,Apr 2019
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-landed Properties,1,"1,800",60 - 70,700 - 800,Apr 2019
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-landed Properties,2,"2,800",170 - 180,"1,900 - 2,000",Apr 2019
SELETAR PARK RESIDENCE,SELETAR ROAD,28,Non-landed Properties,1,"1,650",40 - 50,500 - 600,Apr 2019
SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,28,Non-landed Properties,3,"3,100",120 - 130,"1,300 - 1,400",Apr 2019
SELETAR SPRINGS CONDOMINIUM,GERALD DRIVE,28,Non-landed Properties,2,"2,100",80 - 90,"900 - 1,000",Apr 2019
SELETARIS,SEMBAWANG ROAD,27,Non-landed Properties,4,"2,500",140 - 150,"1,500 - 1,600",Apr 2019
SELETARIS,SEMBAWANG ROAD,27,Non-landed Properties,3,"2,200",120 - 130,"1,300 - 1,400",Apr 2019
SEMBAWANG GARDENS ARCADE,JALAN DERUM,27,Semi-Detached House,NA,"5,050",260 - 270,"2,800 - 2,900",Apr 2019
SEMBAWANG HILLS ESTATE,SERAYA CRESCENT,20,Semi-Detached House,NA,"5,800",210 - 220,"2,300 - 2,400",Apr 2019
SEMBAWANG HILLS ESTATE,JALAN LEBAN,20,Non-landed Properties,NA,"2,900",90 - 100,"1,000 - 1,100",Apr 2019
SEMBAWANG HILLS ESTATE,JALAN LANJUT,20,Terrace House,NA,"4,000",270 - 280,"2,900 - 3,000",Apr 2019
SEMBAWANG HILLS ESTATE,CASUARINA ROAD,20,Terrace House,NA,"2,600",100 - 110,"1,100 - 1,200",Apr 2019
SEMBAWANG HILLS ESTATE,JALAN LEBAN,20,Non-landed Properties,NA,"2,200",100 - 110,"1,000 - 1,100",Apr 2019
SEMBAWANG SPRINGS ESTATE,JALAN KEMUNING,27,Terrace House,NA,"2,600",110 - 120,"1,100 - 1,200",Apr 2019
SEMBAWANG SPRINGS ESTATE,JALAN KEMUNING,27,Semi-Detached House,NA,"3,700",190 - 200,"2,000 - 2,100",Apr 2019
SEMBAWANG SPRINGS ESTATE,JALAN MALU-MALU,27,Semi-Detached House,NA,"2,450",120 - 130,"1,300 - 1,400",Apr 2019
SEMBAWANG SPRINGS ESTATE,JALAN SALANG,27,Terrace House,NA,"2,200",190 - 200,"2,000 - 2,100",Apr 2019
SEMBAWANG SPRINGS ESTATE,JALAN HIKAYAT,27,Semi-Detached House,NA,"3,450",240 - 250,"2,600 - 2,700",Apr 2019
SEMBAWANG SPRINGS ESTATE,JALAN MALU-MALU,27,Non-landed Properties,NA,"1,440",220 - 230,"2,400 - 2,500",Apr 2019
SEMBAWANG STRAITS ESTATE,ANDREWS AVENUE,27,Non-landed Properties,NA,"1,500",40 - 50,500 - 600,Apr 2019
SENG YONG VILLAS,JALAN GRISEK,14,Terrace House,NA,"4,800",250 - 260,"2,700 - 2,800",Apr 2019
SENNETT ESTATE,BUTTERFLY AVENUE,13,Terrace House,NA,"4,100",170 - 180,"1,900 - 2,000",Apr 2019
SENNETT ESTATE,MULBERRY AVENUE,13,Terrace House,NA,"2,000",160 - 170,"1,700 - 1,800",Apr 2019
SENNETT ESTATE,CHEMPAKA AVENUE,13,Terrace House,NA,"3,000",160 - 170,"1,700 - 1,800",Apr 2019
SENNETT ESTATE,WAN THO AVENUE,13,Terrace House,NA,"3,700",130 - 140,"1,400 - 1,500",Apr 2019
SENNETT ESTATE,BELIMBING AVENUE,13,Terrace House,NA,"3,700",210 - 220,"2,300 - 2,400",Apr 2019
SENNETT ESTATE,PHENG GECK AVENUE,13,Semi-Detached House,NA,"6,800",300 - 310,"3,200 - 3,300",Apr 2019
SENNETT ESTATE,MACPHERSON ROAD,13,Non-landed Properties,NA,"2,800",80 - 90,"900 - 1,000",Apr 2019
SENNETT ESTATE,MACPHERSON ROAD,13,Terrace House,NA,"2,500",140 - 150,"1,500 - 1,600",Apr 2019
SENNETT ESTATE,MACPHERSON ROAD,13,Terrace House,NA,"2,700",140 - 150,"1,500 - 1,600",Apr 2019
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-landed Properties,1,"2,250",40 - 50,500 - 600,Apr 2019
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-landed Properties,3,"3,800",110 - 120,"1,100 - 1,200",Apr 2019
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-landed Properties,2,"3,000",70 - 80,800 - 900,Apr 2019
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-landed Properties,1,"2,300",50 - 60,500 - 600,Apr 2019
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-landed Properties,1,"2,100",50 - 60,500 - 600,Apr 2019
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-landed Properties,1,"2,300",70 - 80,700 - 800,Apr 2019
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-landed Properties,2,"2,800",70 - 80,800 - 900,Apr 2019
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-landed Properties,2,"3,000",70 - 80,800 - 900,Apr 2019
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-landed Properties,1,"2,300",50 - 60,500 - 600,Apr 2019
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-landed Properties,2,"3,100",70 - 80,800 - 900,Apr 2019
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-landed Properties,2,"2,800",60 - 70,700 - 800,Apr 2019
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-landed Properties,1,"2,300",50 - 60,500 - 600,Apr 2019
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-landed Properties,1,"2,800",40 - 50,500 - 600,Apr 2019
SENNETT RESIDENCE,PHENG GECK AVENUE,13,Non-landed Properties,1,"2,100",40 - 50,500 - 600,Apr 2019
SERANGOON GARDEN ESTATE,COWDRAY AVENUE,19,Terrace House,NA,"2,800",140 - 150,"1,600 - 1,700",Apr 2019
SERANGOON GARDEN ESTATE,CARISBROOKE GROVE,19,Terrace House,NA,"2,530",180 - 190,"2,000 - 2,100",Apr 2019
SERANGOON GARDEN ESTATE,BODMIN DRIVE,19,Terrace House,NA,"3,100",80 - 90,"900 - 1,000",Apr 2019
SERANGOON GARDEN ESTATE,MORETON CLOSE,19,Semi-Detached House,NA,"12,750",500 - 510,"5,400 - 5,500",Apr 2019
SERANGOON GARDEN ESTATE,FARLEIGH AVENUE,19,Semi-Detached House,NA,"15,000",470 - 480,"5,100 - 5,200",Apr 2019
SERANGOON GARDEN ESTATE,CONWAY GROVE,19,Detached House,NA,"11,500",320 - 330,"3,500 - 3,600",Apr 2019
SERANGOON GARDEN ESTATE,SERANGOON GARDEN WAY,19,Terrace House,NA,"3,500",150 - 160,"1,700 - 1,800",Apr 2019
SERANGOON GARDEN ESTATE,PORTCHESTER AVENUE,19,Semi-Detached House,NA,"3,300",120 - 130,"1,300 - 1,400",Apr 2019
SERANGOON GARDEN ESTATE,RIPLEY CRESCENT,19,Detached House,NA,"14,000",440 - 450,"4,800 - 4,900",Apr 2019
SERANGOON GARDEN PARK,JALAN PACHELI,19,Terrace House,NA,"4,000",240 - 250,"2,500 - 2,600",Apr 2019
SERANGOON GARDEN PARK,JALAN PACHELI,19,Terrace House,NA,"3,450",150 - 160,"1,600 - 1,700",Apr 2019
SERAYA 9,SERAYA LANE,15,Non-landed Properties,2,"2,400",70 - 80,700 - 800,Apr 2019
SERAYA VILLE,SERAYA LANE,15,Non-landed Properties,NA,"3,000",120 - 130,"1,300 - 1,400",Apr 2019
SERAYA VILLE,SERAYA LANE,15,Non-landed Properties,NA,"2,700",100 - 110,"1,100 - 1,200",Apr 2019
SERENITY PARK,TAMARIND ROAD,28,Non-landed Properties,2,"1,800",100 - 110,"1,000 - 1,100",Apr 2019
SERENITY PARK,TAMARIND ROAD,28,Non-landed Properties,2,"2,000",100 - 110,"1,100 - 1,200",Apr 2019
SERENITY PARK,TAMARIND ROAD,28,Non-landed Properties,3,"3,000",120 - 130,"1,300 - 1,400",Apr 2019
SERENITY PARK,TAMARIND ROAD,28,Non-landed Properties,3,"2,900",120 - 130,"1,300 - 1,400",Apr 2019
SERENITY PARK,TAMARIND ROAD,28,Non-landed Properties,3,"2,700",120 - 130,"1,300 - 1,400",Apr 2019
SETIA RESIDENCES,EVELYN ROAD,11,Non-landed Properties,4,"11,500",300 - 310,"3,200 - 3,300",Apr 2019
SETIA RESIDENCES,EVELYN ROAD,11,Non-landed Properties,4,"11,500",300 - 310,"3,200 - 3,300",Apr 2019
SEVEN HOLT ROAD,HOLT ROAD,10,Non-landed Properties,4,"6,300",180 - 190,"2,000 - 2,100",Apr 2019
SEVEN HOLT ROAD,HOLT ROAD,10,Non-landed Properties,4,"6,300",180 - 190,"1,900 - 2,000",Apr 2019
SEVEN PALMS SENTOSA COVE,COVE DRIVE,04,Non-landed Properties,2,"16,000",250 - 260,"2,700 - 2,800",Apr 2019
SEVENTY SAINT PATRICK'S,ST. PATRICK'S ROAD,15,Non-landed Properties,3,"4,400",110 - 120,"1,200 - 1,300",Apr 2019
SEVENTY SAINT PATRICK'S,ST. PATRICK'S ROAD,15,Non-landed Properties,2,"3,400",80 - 90,800 - 900,Apr 2019
SEVENTY SAINT PATRICK'S,ST. PATRICK'S ROAD,15,Non-landed Properties,3,"4,500",110 - 120,"1,200 - 1,300",Apr 2019
SEVENTY SAINT PATRICK'S,ST. PATRICK'S ROAD,15,Non-landed Properties,2,"2,750",80 - 90,800 - 900,Apr 2019
SEVENTY SAINT PATRICK'S,ST. PATRICK'S ROAD,15,Non-landed Properties,3,"3,500",110 - 120,"1,100 - 1,200",Apr 2019
SEVENTY SAINT PATRICK'S,ST. PATRICK'S ROAD,15,Non-landed Properties,3,"4,200",110 - 120,"1,100 - 1,200",Apr 2019
SEVENTY SAINT PATRICK'S,ST. PATRICK'S ROAD,15,Non-landed Properties,3,"4,450",110 - 120,"1,200 - 1,300",Apr 2019
SEVENTY SAINT PATRICK'S,ST. PATRICK'S ROAD,15,Non-landed Properties,2,"2,500",70 - 80,800 - 900,Apr 2019
SEVENTY SAINT PATRICK'S,ST. PATRICK'S ROAD,15,Non-landed Properties,2,"2,400",60 - 70,600 - 700,Apr 2019
SHAMROCK PARK,NAMLY AVENUE,10,Semi-Detached House,NA,"15,000",170 - 180,"1,900 - 2,000",Apr 2019
SHAMROCK PARK,NAMLY AVENUE,10,Semi-Detached House,NA,"8,100",190 - 200,"2,100 - 2,200",Apr 2019
SHAMROCK PARK,NAMLY DRIVE,10,Semi-Detached House,NA,"6,000",200 - 210,"2,100 - 2,200",Apr 2019
SHANGRI-LA RESIDENCES,LADY HILL ROAD,10,Non-landed Properties,NA,"11,834",160 - 170,"1,700 - 1,800",Apr 2019
SHAW PLAZA - TWIN HEIGHTS,BALESTIER ROAD,12,Non-landed Properties,2,"3,100",110 - 120,"1,200 - 1,300",Apr 2019
SHAW PLAZA - TWIN HEIGHTS,BALESTIER ROAD,12,Non-landed Properties,3,"3,100",130 - 140,"1,400 - 1,500",Apr 2019
SHAW PLAZA - TWIN HEIGHTS,BALESTIER ROAD,12,Non-landed Properties,2,"2,750",110 - 120,"1,200 - 1,300",Apr 2019
SHAW PLAZA - TWIN HEIGHTS,BALESTIER ROAD,12,Non-landed Properties,3,"3,100",130 - 140,"1,400 - 1,500",Apr 2019
SHAW PLAZA - TWIN HEIGHTS,BALESTIER ROAD,12,Non-landed Properties,3,"3,200",130 - 140,"1,400 - 1,500",Apr 2019
SHEARES VILLE,HOLT ROAD,10,Non-landed Properties,3,"4,400",120 - 130,"1,300 - 1,400",Apr 2019
SHEARES VILLE,HOLT ROAD,10,Non-landed Properties,3,"4,250",120 - 130,"1,200 - 1,300",Apr 2019
SHEARES VILLE,HOLT ROAD,10,Non-landed Properties,3,"4,500",120 - 130,"1,300 - 1,400",Apr 2019
SHELFORD 23,SHELFORD ROAD,11,Non-landed Properties,3,"4,000",110 - 120,"1,200 - 1,300",Apr 2019
SHELFORD 23,SHELFORD ROAD,11,Non-landed Properties,3,"4,700",110 - 120,"1,200 - 1,300",Apr 2019
SHELFORD REGENCY,SHELFORD ROAD,11,Non-landed Properties,3,"3,400",120 - 130,"1,300 - 1,400",Apr 2019
SHELFORD REGENCY,SHELFORD ROAD,11,Non-landed Properties,3,"3,400",120 - 130,"1,300 - 1,400",Apr 2019
SHELFORD SUITES,SHELFORD ROAD,11,Non-landed Properties,3,"4,100",120 - 130,"1,200 - 1,300",Apr 2019
SHERWOOD CONDOMINIUM,JALAN JURONG KECHIL,21,Non-landed Properties,2,"2,100",80 - 90,800 - 900,Apr 2019
SHERWOOD CONDOMINIUM,JALAN JURONG KECHIL,21,Non-landed Properties,3,"2,500",110 - 120,"1,200 - 1,300",Apr 2019
SHERWOOD CONDOMINIUM,JALAN JURONG KECHIL,21,Non-landed Properties,2,"2,000",80 - 90,"900 - 1,000",Apr 2019
SHERWOOD CONDOMINIUM,JALAN JURONG KECHIL,21,Non-landed Properties,2,"2,200",80 - 90,800 - 900,Apr 2019
SHERWOOD CONDOMINIUM,JALAN JURONG KECHIL,21,Non-landed Properties,2,"2,350",80 - 90,"900 - 1,000",Apr 2019
SHERWOOD TOWER,JALAN ANAK BUKIT,21,Non-landed Properties,2,"2,200",100 - 110,"1,100 - 1,200",Apr 2019
SHERWOOD TOWER,JALAN ANAK BUKIT,21,Non-landed Properties,NA,"1,700",50 - 60,500 - 600,Apr 2019
SHERWOOD TOWER,JALAN ANAK BUKIT,21,Non-landed Properties,3,"2,200",110 - 120,"1,200 - 1,300",Apr 2019
SHERWOOD TOWER,JALAN ANAK BUKIT,21,Non-landed Properties,NA,"2,000",50 - 60,500 - 600,Apr 2019
SHERWOOD TOWER,JALAN ANAK BUKIT,21,Non-landed Properties,3,"3,100",100 - 110,"1,100 - 1,200",Apr 2019
SHERWOOD TOWER,JALAN ANAK BUKIT,21,Non-landed Properties,3,"3,700",130 - 140,"1,400 - 1,500",Apr 2019
SIGLAP CENTRE,SIGLAP ROAD,15,Non-landed Properties,NA,"2,250",100 - 110,"1,100 - 1,200",Apr 2019
SIGLAP HILL 33,SIGLAP HILL,15,Detached House,NA,"6,200",200 - 210,"2,100 - 2,200",Apr 2019
SIGLAP PARK,WOO MON CHEW ROAD,15,Terrace House,NA,"3,400",160 - 170,"1,700 - 1,800",Apr 2019
SIGLAP V,FIRST STREET,15,Non-landed Properties,1,"2,500",50 - 60,500 - 600,Apr 2019
SIGLAP V,FIRST STREET,15,Non-landed Properties,1,"1,700",40 - 50,400 - 500,Apr 2019
SIGLAP V,FIRST STREET,15,Non-landed Properties,1,"1,700",40 - 50,400 - 500,Apr 2019
SIGLAP V,FIRST STREET,15,Non-landed Properties,1,"1,700",40 - 50,500 - 600,Apr 2019
SIGLAP V,FIRST STREET,15,Non-landed Properties,2,"2,300",70 - 80,700 - 800,Apr 2019
SIGLAP V,FIRST STREET,15,Non-landed Properties,2,"2,200",80 - 90,"900 - 1,000",Apr 2019
SIGLAP V,FIRST STREET,15,Non-landed Properties,1,"1,700",40 - 50,400 - 500,Apr 2019
SIGLAP V,FIRST STREET,15,Non-landed Properties,2,"2,350",90 - 100,"900 - 1,000",Apr 2019
SIGNATURE PARK,TOH TUCK ROAD,21,Non-landed Properties,2,"2,350",90 - 100,"1,000 - 1,100",Apr 2019
SIGNATURE PARK,TOH TUCK ROAD,21,Non-landed Properties,3,"2,400",120 - 130,"1,300 - 1,400",Apr 2019
SIGNATURE PARK,TOH TUCK ROAD,21,Non-landed Properties,3,"2,800",130 - 140,"1,400 - 1,500",Apr 2019
SIGNATURE PARK,TOH TUCK ROAD,21,Non-landed Properties,2,"2,200",90 - 100,"1,000 - 1,100",Apr 2019
SIGNATURE PARK,TOH TUCK ROAD,21,Non-landed Properties,3,"2,650",130 - 140,"1,300 - 1,400",Apr 2019
SIGNATURE PARK,TOH TUCK ROAD,21,Non-landed Properties,3,"2,800",130 - 140,"1,400 - 1,500",Apr 2019
SIGNATURE PARK,TOH TUCK ROAD,21,Non-landed Properties,3,"2,750",120 - 130,"1,300 - 1,400",Apr 2019
SIGNATURE PARK,TOH TUCK ROAD,21,Non-landed Properties,2,"2,300",90 - 100,"1,000 - 1,100",Apr 2019
SIGNATURE PARK,TOH TUCK ROAD,21,Non-landed Properties,3,"2,650",130 - 140,"1,300 - 1,400",Apr 2019
SIGNATURE PARK,TOH TUCK ROAD,21,Non-landed Properties,2,"2,300",90 - 100,"1,000 - 1,100",Apr 2019
SIGNATURE PARK,TOH TUCK ROAD,21,Non-landed Properties,2,"2,500",90 - 100,"1,000 - 1,100",Apr 2019
SIGNATURE PARK,TOH TUCK ROAD,21,Non-landed Properties,2,"2,200",90 - 100,"1,000 - 1,100",Apr 2019
SILVERSCAPE,LORONG 32 GEYLANG,14,Non-landed Properties,1,"1,700",40 - 50,400 - 500,Apr 2019
SILVERSCAPE,LORONG 32 GEYLANG,14,Non-landed Properties,1,"1,600",30 - 40,400 - 500,Apr 2019
SILVERSEA,MARINE PARADE ROAD,15,Non-landed Properties,3,"6,100",140 - 150,"1,500 - 1,600",Apr 2019
SILVERSEA,MARINE PARADE ROAD,15,Non-landed Properties,3,"7,000",130 - 140,"1,400 - 1,500",Apr 2019
SILVERSEA,MARINE PARADE ROAD,15,Non-landed Properties,3,"6,500",140 - 150,"1,500 - 1,600",Apr 2019
SILVERSEA,MARINE PARADE ROAD,15,Non-landed Properties,3,"5,800",140 - 150,"1,500 - 1,600",Apr 2019
SILVERSEA,MARINE PARADE ROAD,15,Non-landed Properties,2,"4,500",90 - 100,"900 - 1,000",Apr 2019
SILVERSEA,MARINE PARADE ROAD,15,Non-landed Properties,2,"4,000",90 - 100,"1,000 - 1,100",Apr 2019
SILVERSEA,MARINE PARADE ROAD,15,Non-landed Properties,3,"6,200",140 - 150,"1,500 - 1,600",Apr 2019
SILVERSEA,MARINE PARADE ROAD,15,Non-landed Properties,2,"4,200",90 - 100,"1,000 - 1,100",Apr 2019
SILVERSEA,MARINE PARADE ROAD,15,Non-landed Properties,2,"4,050",90 - 100,"1,000 - 1,100",Apr 2019
SILVERSEA,MARINE PARADE ROAD,15,Non-landed Properties,2,"4,000",90 - 100,"1,000 - 1,100",Apr 2019
SILVERSEA,MARINE PARADE ROAD,15,Non-landed Properties,3,"5,500",140 - 150,"1,500 - 1,600",Apr 2019
SILVERSEA,MARINE PARADE ROAD,15,Non-landed Properties,2,"3,700",90 - 100,"900 - 1,000",Apr 2019
SILVERSEA,MARINE PARADE ROAD,15,Non-landed Properties,4,"9,200",220 - 230,"2,400 - 2,500",Apr 2019
SILVERSEA,MARINE PARADE ROAD,15,Non-landed Properties,3,"5,600",140 - 150,"1,500 - 1,600",Apr 2019
SILVERSEA,MARINE PARADE ROAD,15,Non-landed Properties,2,"4,600",90 - 100,"1,000 - 1,100",Apr 2019
SILVERSEA,MARINE PARADE ROAD,15,Non-landed Properties,4,"9,000",230 - 240,"2,500 - 2,600",Apr 2019
SILVERSEA,MARINE PARADE ROAD,15,Non-landed Properties,3,"6,300",130 - 140,"1,400 - 1,500",Apr 2019
SILVERSEA,MARINE PARADE ROAD,15,Non-landed Properties,2,"5,000",90 - 100,"1,000 - 1,100",Apr 2019
SILVERSEA,MARINE PARADE ROAD,15,Non-landed Properties,2,"4,600",90 - 100,"900 - 1,000",Apr 2019
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"2,400",90 - 100,"900 - 1,000",Apr 2019
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"2,700",110 - 120,"1,100 - 1,200",Apr 2019
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"2,700",90 - 100,"900 - 1,000",Apr 2019
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"2,700",120 - 130,"1,300 - 1,400",Apr 2019
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"2,800",110 - 120,"1,200 - 1,300",Apr 2019
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"2,800",120 - 130,"1,300 - 1,400",Apr 2019
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"3,300",110 - 120,"1,200 - 1,300",Apr 2019
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"2,520",90 - 100,"900 - 1,000",Apr 2019
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,4,"2,800",120 - 130,"1,300 - 1,400",Apr 2019
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"2,800",120 - 130,"1,300 - 1,400",Apr 2019
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"2,300",90 - 100,"900 - 1,000",Apr 2019
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"2,800",110 - 120,"1,100 - 1,200",Apr 2019
SIMEI GREEN CONDOMINIUM,SIMEI STREET 4,18,Executive Condominium,3,"2,350",90 - 100,"900 - 1,000",Apr 2019
SIMS DORADO,LORONG 39 GEYLANG,14,Non-landed Properties,2,"2,350",80 - 90,800 - 900,Apr 2019
SIMS EDGE,GEYLANG EAST AVENUE 2,14,Non-landed Properties,1,"1,700",30 - 40,400 - 500,Apr 2019
SIMS EDGE,GEYLANG EAST AVENUE 2,14,Non-landed Properties,2,"2,000",40 - 50,400 - 500,Apr 2019
SIMS EDGE,GEYLANG EAST AVENUE 2,14,Non-landed Properties,1,"1,700",30 - 40,400 - 500,Apr 2019
SIMS EDGE,GEYLANG EAST AVENUE 2,14,Non-landed Properties,2,"2,150",50 - 60,600 - 700,Apr 2019
SIMS EDGE,GEYLANG EAST AVENUE 2,14,Non-landed Properties,1,"1,850",30 - 40,400 - 500,Apr 2019
SIMS GREEN,LORONG 27A GEYLANG,14,Non-landed Properties,2,"2,800",80 - 90,800 - 900,Apr 2019
SIMS MEADOWS,LORONG 33 GEYLANG,14,Non-landed Properties,3,"2,600",80 - 90,"900 - 1,000",Apr 2019
SIMS RESIDENCES,LORONG 39 GEYLANG,14,Non-landed Properties,2,"3,300",110 - 120,"1,100 - 1,200",Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,2,"2,500",60 - 70,600 - 700,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,2,"2,300",50 - 60,600 - 700,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,2,"2,600",60 - 70,600 - 700,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,1,"2,700",40 - 50,400 - 500,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,2,"2,400",60 - 70,600 - 700,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,2,"2,500",60 - 70,700 - 800,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,1,"2,200",40 - 50,400 - 500,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,2,"2,500",60 - 70,600 - 700,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,2,"2,300",50 - 60,600 - 700,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,3,"4,100",80 - 90,"900 - 1,000",Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,3,"3,500",70 - 80,800 - 900,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,1,"1,900",40 - 50,400 - 500,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,2,"2,400",60 - 70,600 - 700,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,3,"4,000",80 - 90,"900 - 1,000",Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,3,"1,500",80 - 90,"900 - 1,000",Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,1,"1,900",30 - 40,400 - 500,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,3,"4,100",80 - 90,"900 - 1,000",Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,1,"2,000",30 - 40,400 - 500,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,1,"2,150",40 - 50,400 - 500,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,2,"2,500",60 - 70,700 - 800,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,3,"1,200",80 - 90,"900 - 1,000",Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,2,"2,800",60 - 70,600 - 700,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,2,"2,500",60 - 70,600 - 700,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,1,"1,800",40 - 50,400 - 500,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,1,"2,050",40 - 50,400 - 500,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,2,"2,700",50 - 60,600 - 700,Apr 2019
SIMS URBAN OASIS,SIMS DRIVE,14,Non-landed Properties,2,"2,400",50 - 60,600 - 700,Apr 2019
SIMSVILLE,GEYLANG EAST AVENUE 2,14,Non-landed Properties,2,"2,550",90 - 100,"900 - 1,000",Apr 2019
