Project Name,Street Name,Postal District,Property Type,No of Bedroom,Monthly Rent ($),Floor Area (SQM),Floor Area (SQFT),Lease Commencement Date
AMARYLLIS VILLE,NEWTON ROAD,11,Non-landed Properties,3,"4,800",110 - 120,"1,200 - 1,300",Jan 2022
AMARYLLIS VILLE,NEWTON ROAD,11,Non-landed Properties,2,"3,950",80 - 90,"900 - 1,000",Jan 2022
AMARYLLIS VILLE,NEWTON ROAD,11,Non-landed Properties,2,"3,800",80 - 90,"900 - 1,000",Jan 2022
AMARYLLIS VILLE,NEWTON ROAD,11,Non-landed Properties,2,"4,100",80 - 90,"900 - 1,000",Jan 2022
AMARYLLIS VILLE,NEWTON ROAD,11,Non-landed Properties,2,"4,500",80 - 90,"900 - 1,000",Jan 2022
AMARYLLIS VILLE,NEWTON ROAD,11,Non-landed Properties,2,"4,350",90 - 100,"900 - 1,000",Jan 2022
AMBER 45,AMBER ROAD,15,Non-landed Properties,2,"3,600",60 - 70,700 - 800,Jan 2022
AMBER 45,AMBER ROAD,15,Non-landed Properties,4,"7,300",120 - 130,"1,300 - 1,400",Jan 2022
AMBER 45,AMBER ROAD,15,Non-landed Properties,2,"4,000",50 - 60,600 - 700,Jan 2022
AMBER POINT,AMBER ROAD,15,Non-landed Properties,NA,"4,000",150 - 160,"1,600 - 1,700",Jan 2022
AMBER POINT,AMBER ROAD,15,Non-landed Properties,NA,"4,000",150 - 160,"1,600 - 1,700",Jan 2022
AMBER RESIDENCES,AMBER ROAD,15,Non-landed Properties,3,"6,000",160 - 170,"1,700 - 1,800",Jan 2022
AMBER RESIDENCES,AMBER ROAD,15,Non-landed Properties,4,"8,000",200 - 210,"2,200 - 2,300",Jan 2022
AMBER RESIDENCES,AMBER ROAD,15,Non-landed Properties,2,"4,200",110 - 120,"1,200 - 1,300",Jan 2022
AMBER SKYE,AMBER ROAD,15,Non-landed Properties,2,"5,400",110 - 120,"1,200 - 1,300",Jan 2022
AMBER SKYE,AMBER ROAD,15,Non-landed Properties,2,"4,200",100 - 110,"1,100 - 1,200",Jan 2022
ANGULLIA PARK RESIDENCES @ ORCHARD,CUSCADEN WALK,10,Non-landed Properties,3,"5,700",130 - 140,"1,300 - 1,400",Jan 2022
ANGULLIA PARK RESIDENCES @ ORCHARD,CUSCADEN WALK,10,Non-landed Properties,3,"6,050",130 - 140,"1,300 - 1,400",Jan 2022
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,2,"2,800",80 - 90,800 - 900,Jan 2022
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Jan 2022
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"3,300",110 - 120,"1,200 - 1,300",Jan 2022
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,2,"2,750",80 - 90,800 - 900,Jan 2022
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"6,000",200 - 210,"2,100 - 2,200",Jan 2022
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,2,"2,600",80 - 90,800 - 900,Jan 2022
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"3,600",120 - 130,"1,300 - 1,400",Jan 2022
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,2,"2,700",80 - 90,800 - 900,Jan 2022
AQUARIUS BY THE PARK,BEDOK RESERVOIR VIEW,16,Non-landed Properties,3,"3,300",110 - 120,"1,200 - 1,300",Jan 2022
AQUENE,LORONG BANDANG,15,Non-landed Properties,2,"2,800",70 - 80,700 - 800,Jan 2022
ARC AT TAMPINES,TAMPINES AVENUE 8,18,Executive Condominium,3,"3,400",100 - 110,"1,100 - 1,200",Jan 2022
ARC AT TAMPINES,TAMPINES AVENUE 8,18,Executive Condominium,4,"4,800",130 - 140,"1,400 - 1,500",Jan 2022
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"2,250",40 - 50,500 - 600,Jan 2022
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,800",70 - 80,800 - 900,Jan 2022
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,700",90 - 100,"900 - 1,000",Jan 2022
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,3,"4,300",110 - 120,"1,100 - 1,200",Jan 2022
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"2,150",40 - 50,500 - 600,Jan 2022
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,850",70 - 80,800 - 900,Jan 2022
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,600",90 - 100,"900 - 1,000",Jan 2022
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"2,050",40 - 50,500 - 600,Jan 2022
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"3,000",70 - 80,800 - 900,Jan 2022
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"2,400",40 - 50,500 - 600,Jan 2022
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"2,700",70 - 80,800 - 900,Jan 2022
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,1,"2,500",40 - 50,500 - 600,Jan 2022
ARCHIPELAGO,BEDOK RESERVOIR ROAD,16,Non-landed Properties,2,"3,500",70 - 80,800 - 900,Jan 2022
ARDMORE II,ARDMORE PARK,10,Non-landed Properties,4,"8,600",180 - 190,"2,000 - 2,100",Jan 2022
ARDMORE II,ARDMORE PARK,10,Non-landed Properties,4,"9,000",180 - 190,"2,000 - 2,100",Jan 2022
ARDMORE II,ARDMORE PARK,10,Non-landed Properties,4,"9,000",180 - 190,"2,000 - 2,100",Jan 2022
ARDMORE II,ARDMORE PARK,10,Non-landed Properties,4,"9,400",180 - 190,"2,000 - 2,100",Jan 2022
ARDMORE II,ARDMORE PARK,10,Non-landed Properties,4,"10,500",180 - 190,"2,000 - 2,100",Jan 2022
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"15,000",260 - 270,"2,800 - 2,900",Jan 2022
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"15,000",260 - 270,"2,800 - 2,900",Jan 2022
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"15,000",260 - 270,"2,800 - 2,900",Jan 2022
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"13,500",260 - 270,"2,800 - 2,900",Jan 2022
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"16,000",260 - 270,"2,800 - 2,900",Jan 2022
ARDMORE PARK,ARDMORE PARK,10,Non-landed Properties,4,"16,000",260 - 270,"2,800 - 2,900",Jan 2022
ARDMORE RESIDENCE,ARDMORE PARK,10,Non-landed Properties,4,"20,000",290 - 300,"3,100 - 3,200",Jan 2022
ARDMORE RESIDENCE,ARDMORE PARK,10,Non-landed Properties,4,"21,000",290 - 300,"3,100 - 3,200",Jan 2022
ARDMORE RESIDENCE,ARDMORE PARK,10,Non-landed Properties,4,"20,000",290 - 300,"3,100 - 3,200",Jan 2022
ARDMORE RESIDENCE,ARDMORE PARK,10,Non-landed Properties,4,"20,000",290 - 300,"3,100 - 3,200",Jan 2022
ARDMORE RESIDENCE,ARDMORE PARK,10,Non-landed Properties,4,"22,500",290 - 300,"3,100 - 3,200",Jan 2022
ARDMORE RESIDENCE,ARDMORE PARK,10,Non-landed Properties,4,"24,500",290 - 300,"3,100 - 3,200",Jan 2022
ARDMORE RESIDENCE,ARDMORE PARK,10,Non-landed Properties,4,"23,000",290 - 300,"3,100 - 3,200",Jan 2022
ARDMORE THREE,ARDMORE PARK,10,Non-landed Properties,3,"9,800",160 - 170,"1,700 - 1,800",Jan 2022
ARDMORE THREE,ARDMORE PARK,10,Non-landed Properties,3,"7,500",160 - 170,"1,700 - 1,800",Jan 2022
ARTHUR 118,ARTHUR ROAD,15,Non-landed Properties,2,"3,400",80 - 90,"900 - 1,000",Jan 2022
ARTHUR 118,ARTHUR ROAD,15,Non-landed Properties,3,"3,400",90 - 100,"1,000 - 1,100",Jan 2022
ARTRA,ALEXANDRA VIEW,03,Non-landed Properties,3,"6,000",110 - 120,"1,200 - 1,300",Jan 2022
ARTRA,ALEXANDRA VIEW,03,Non-landed Properties,2,"4,700",70 - 80,800 - 900,Jan 2022
ARTRA,ALEXANDRA VIEW,03,Non-landed Properties,2,"3,900",70 - 80,700 - 800,Jan 2022
ARTRA,ALEXANDRA VIEW,03,Non-landed Properties,2,"4,200",70 - 80,800 - 900,Jan 2022
ARTRA,ALEXANDRA VIEW,03,Non-landed Properties,2,"4,200",70 - 80,800 - 900,Jan 2022
ARTRA,ALEXANDRA VIEW,03,Non-landed Properties,2,"4,500",70 - 80,700 - 800,Jan 2022
ARTRA,ALEXANDRA VIEW,03,Non-landed Properties,3,"5,200",90 - 100,"1,000 - 1,100",Jan 2022
ASCENT @ 456,BALESTIER ROAD,12,Non-landed Properties,3,"2,800",60 - 70,600 - 700,Jan 2022
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,3,"5,000",130 - 140,"1,400 - 1,500",Jan 2022
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,2,"4,000",90 - 100,"1,000 - 1,100",Jan 2022
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,3,"4,500",130 - 140,"1,400 - 1,500",Jan 2022
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,3,"5,000",130 - 140,"1,400 - 1,500",Jan 2022
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,3,"6,000",130 - 140,"1,400 - 1,500",Jan 2022
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,2,"3,888",80 - 90,"900 - 1,000",Jan 2022
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,2,"4,500",80 - 90,"900 - 1,000",Jan 2022
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,2,"4,920",80 - 90,"900 - 1,000",Jan 2022
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,4,"7,200",170 - 180,"1,800 - 1,900",Jan 2022
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,3,"5,750",130 - 140,"1,400 - 1,500",Jan 2022
ASCENTIA SKY,ALEXANDRA VIEW,03,Non-landed Properties,2,"3,850",80 - 90,"900 - 1,000",Jan 2022
ASHLEY GREEN,BUKIT SEDAP ROAD,10,Detached House,NA,"26,000","1,450 - 1,460","15,600 - 15,700",Jan 2022
ASIMONT VILLAS,ASIMONT LANE,11,Terrace House,NA,"10,000",480 - 490,"5,200 - 5,300",Jan 2022
ASIMONT VILLAS,ASIMONT LANE,11,Terrace House,NA,"11,000",530 - 540,"5,700 - 5,800",Jan 2022
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,500",120 - 130,"1,300 - 1,400",Jan 2022
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,4,"5,400",140 - 150,"1,500 - 1,600",Jan 2022
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,4,"6,500",140 - 150,"1,500 - 1,600",Jan 2022
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,800",120 - 130,"1,300 - 1,400",Jan 2022
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,2,"3,800",100 - 110,"1,100 - 1,200",Jan 2022
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"6,000",160 - 170,"1,700 - 1,800",Jan 2022
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,2,"3,500",80 - 90,800 - 900,Jan 2022
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"6,000",160 - 170,"1,700 - 1,800",Jan 2022
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"6,000",120 - 130,"1,300 - 1,400",Jan 2022
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,4,"4,700",140 - 150,"1,500 - 1,600",Jan 2022
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,4,"5,600",140 - 150,"1,500 - 1,600",Jan 2022
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,2,"4,200",130 - 140,"1,400 - 1,500",Jan 2022
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,750",120 - 130,"1,300 - 1,400",Jan 2022
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,4,"6,500",140 - 150,"1,500 - 1,600",Jan 2022
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,900",120 - 130,"1,300 - 1,400",Jan 2022
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,300",120 - 130,"1,300 - 1,400",Jan 2022
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,2,"3,800",80 - 90,800 - 900,Jan 2022
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"5,000",120 - 130,"1,300 - 1,400",Jan 2022
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,4,"6,500",140 - 150,"1,500 - 1,600",Jan 2022
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,2,"3,800",80 - 90,800 - 900,Jan 2022
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,3,"4,800",120 - 130,"1,300 - 1,400",Jan 2022
ASPEN HEIGHTS,RIVER VALLEY ROAD,09,Non-landed Properties,2,"4,200",80 - 90,800 - 900,Jan 2022
ASPEN LINQ,INSTITUTION HILL,09,Non-landed Properties,1,"2,350",30 - 40,400 - 500,Jan 2022
ASPEN LINQ,INSTITUTION HILL,09,Non-landed Properties,2,"3,000",60 - 70,700 - 800,Jan 2022
ASPEN LOFT,JOO CHIAT TERRACE,15,Non-landed Properties,3,"4,500",120 - 130,"1,200 - 1,300",Jan 2022
ASTON MANSIONS,LORONG 42 GEYLANG,14,Non-landed Properties,3,"4,100",110 - 120,"1,200 - 1,300",Jan 2022
ASTOR,LENGKONG EMPAT,14,Non-landed Properties,2,"2,650",80 - 90,800 - 900,Jan 2022
ASTOR,LENGKONG EMPAT,14,Non-landed Properties,3,"2,750",100 - 110,"1,000 - 1,100",Jan 2022
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"2,850",70 - 80,800 - 900,Jan 2022
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"2,900",80 - 90,800 - 900,Jan 2022
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"2,800",90 - 100,"1,000 - 1,100",Jan 2022
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"3,250",90 - 100,"1,000 - 1,100",Jan 2022
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,3,"3,650",110 - 120,"1,100 - 1,200",Jan 2022
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"3,100",70 - 80,800 - 900,Jan 2022
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"2,900",80 - 90,800 - 900,Jan 2022
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"3,200",90 - 100,"1,000 - 1,100",Jan 2022
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"3,200",90 - 100,"1,000 - 1,100",Jan 2022
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"3,300",70 - 80,800 - 900,Jan 2022
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"2,600",80 - 90,"900 - 1,000",Jan 2022
ASTORIA PARK,LORONG MYDIN,14,Non-landed Properties,2,"3,000",70 - 80,800 - 900,Jan 2022
ASTRID MEADOWS,CORONATION ROAD WEST,10,Non-landed Properties,NA,"12,500",350 - 360,"3,700 - 3,800",Jan 2022
ASTRID MEADOWS,CORONATION ROAD WEST,10,Non-landed Properties,NA,"11,000",240 - 250,"2,600 - 2,700",Jan 2022
ASTRID MEADOWS,CORONATION ROAD WEST,10,Non-landed Properties,NA,"13,500",240 - 250,"2,600 - 2,700",Jan 2022
ASTRID MEADOWS,CORONATION ROAD WEST,10,Non-landed Properties,NA,"16,000",350 - 360,"3,700 - 3,800",Jan 2022
ASTRID MEADOWS,CORONATION ROAD WEST,10,Non-landed Properties,NA,"5,200",190 - 200,"2,000 - 2,100",Jan 2022
ASTRID MEADOWS,CORONATION ROAD WEST,10,Non-landed Properties,NA,"9,200",190 - 200,"2,000 - 2,100",Jan 2022
ASTRID MEADOWS,CORONATION ROAD WEST,10,Non-landed Properties,NA,"5,200",120 - 130,"1,300 - 1,400",Jan 2022
ASTRID MEADOWS,CORONATION ROAD WEST,10,Non-landed Properties,NA,"10,300",250 - 260,"2,700 - 2,800",Jan 2022
ASTRID MEADOWS,CORONATION ROAD WEST,10,Non-landed Properties,NA,"7,100",180 - 190,"1,900 - 2,000",Jan 2022
ASTRID MEADOWS,CORONATION ROAD WEST,10,Non-landed Properties,NA,"6,750",190 - 200,"2,000 - 2,100",Jan 2022
ASTRID MEADOWS,CORONATION ROAD WEST,10,Non-landed Properties,NA,"4,800",120 - 130,"1,300 - 1,400",Jan 2022
ASTRID MEADOWS,CORONATION ROAD WEST,10,Non-landed Properties,NA,"8,500",240 - 250,"2,600 - 2,700",Jan 2022
ATELIER VILLAS,YIO CHU KANG DRIVE,26,Terrace House,NA,"4,500",290 - 300,"3,100 - 3,200",Jan 2022
ATHENA VILLE,LORONG 29 GEYLANG,14,Non-landed Properties,3,"2,750",110 - 120,"1,100 - 1,200",Jan 2022
ATTITUDE AT KIM YAM,KIM YAM ROAD,09,Non-landed Properties,NA,"2,400",30 - 40,300 - 400,Jan 2022
ATTITUDE AT KIM YAM,KIM YAM ROAD,09,Non-landed Properties,NA,"2,500",30 - 40,300 - 400,Jan 2022
AURA 83,DUKU ROAD,15,Non-landed Properties,4,"3,300",140 - 150,"1,500 - 1,600",Jan 2022
AURALIS,EAST COAST ROAD,15,Non-landed Properties,1,"2,100",40 - 50,400 - 500,Jan 2022
AUSTVILLE RESIDENCES,SENGKANG EAST AVENUE,19,Executive Condominium,3,"3,600",130 - 140,"1,400 - 1,500",Jan 2022
AUSTVILLE RESIDENCES,SENGKANG EAST AVENUE,19,Executive Condominium,2,"2,800",70 - 80,700 - 800,Jan 2022
AUSTVILLE RESIDENCES,SENGKANG EAST AVENUE,19,Executive Condominium,3,"3,300",90 - 100,"1,000 - 1,100",Jan 2022
AVA TOWERS,AVA ROAD,12,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Jan 2022
AVA TOWERS,AVA ROAD,12,Non-landed Properties,3,"2,900",110 - 120,"1,200 - 1,300",Jan 2022
AVA TOWERS,AVA ROAD,12,Non-landed Properties,3,"2,800",110 - 120,"1,200 - 1,300",Jan 2022
AVA TOWERS,AVA ROAD,12,Non-landed Properties,3,"4,000",110 - 120,"1,200 - 1,300",Jan 2022
AVALON,ANDERSON ROAD,10,Non-landed Properties,3,"8,000",200 - 210,"2,200 - 2,300",Jan 2022
AVALON,ANDERSON ROAD,10,Non-landed Properties,3,"8,600",200 - 210,"2,200 - 2,300",Jan 2022
AVALON,ANDERSON ROAD,10,Non-landed Properties,3,"5,400",140 - 150,"1,500 - 1,600",Jan 2022
AVANT RESIDENCES,ALJUNIED ROAD,14,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Jan 2022
AVANT RESIDENCES,ALJUNIED ROAD,14,Non-landed Properties,NA,"2,350",40 - 50,500 - 600,Jan 2022
AVILA GARDENS,FLORA ROAD,17,Non-landed Properties,2,"2,200",80 - 90,800 - 900,Jan 2022
AVILA GARDENS,FLORA ROAD,17,Non-landed Properties,4,"2,880",140 - 150,"1,600 - 1,700",Jan 2022
AVILA GARDENS,FLORA ROAD,17,Non-landed Properties,3,"2,800",120 - 130,"1,300 - 1,400",Jan 2022
AVON PARK,YOUNGBERG TERRACE,13,Non-landed Properties,3,"3,000",110 - 120,"1,200 - 1,300",Jan 2022
AVON PARK,YOUNGBERG TERRACE,13,Non-landed Properties,3,"3,600",150 - 160,"1,600 - 1,700",Jan 2022
AVON PARK,YOUNGBERG TERRACE,13,Non-landed Properties,3,"2,900",110 - 120,"1,200 - 1,300",Jan 2022
AVON PARK,YOUNGBERG TERRACE,13,Non-landed Properties,3,"3,250",110 - 120,"1,200 - 1,300",Jan 2022
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,3,"3,250",120 - 130,"1,300 - 1,400",Jan 2022
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,3,"2,600",70 - 80,800 - 900,Jan 2022
AZALEA PARK CONDOMINIUM,FLORA ROAD,17,Non-landed Properties,3,"2,500",80 - 90,"900 - 1,000",Jan 2022
BALCON EAST,UPPER EAST COAST ROAD,16,Non-landed Properties,2,"2,500",70 - 80,800 - 900,Jan 2022
BALESTIER PLAZA,BALESTIER ROAD,12,Non-landed Properties,2,"3,000",90 - 100,"1,000 - 1,100",Jan 2022
BALESTIER POINT,BALESTIER ROAD,12,Non-landed Properties,3,"3,300",100 - 110,"1,100 - 1,200",Jan 2022
BALESTIER REGENCY,JALAN AMPAS,12,Non-landed Properties,3,"2,900",130 - 140,"1,400 - 1,500",Jan 2022
BALESTIER REGENCY,JALAN AMPAS,12,Non-landed Properties,3,"2,900",130 - 140,"1,400 - 1,500",Jan 2022
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,3,"2,200",130 - 140,"1,400 - 1,500",Jan 2022
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,2,"2,100",90 - 100,"1,000 - 1,100",Jan 2022
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,2,"2,100",90 - 100,"900 - 1,000",Jan 2022
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,2,"2,250",90 - 100,"1,000 - 1,100",Jan 2022
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,2,"2,200",90 - 100,"1,000 - 1,100",Jan 2022
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,2,"2,200",130 - 140,"1,400 - 1,500",Jan 2022
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,2,"1,850",90 - 100,"1,000 - 1,100",Jan 2022
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,3,"2,700",120 - 130,"1,300 - 1,400",Jan 2022
BALLOTA PARK CONDOMINIUM,MARIAM WAY,17,Non-landed Properties,2,"2,400",90 - 100,"900 - 1,000",Jan 2022
BALMORAL 8,BALMORAL ROAD,10,Non-landed Properties,3,"5,400",170 - 180,"1,800 - 1,900",Jan 2022
BALMORAL CREST,BALMORAL CRESCENT,10,Non-landed Properties,1,"3,000",60 - 70,700 - 800,Jan 2022
BALMORAL GATE,BALMORAL ROAD,10,Non-landed Properties,2,"3,500",110 - 120,"1,200 - 1,300",Jan 2022
BALMORAL HEIGHTS,BALMORAL CRESCENT,10,Non-landed Properties,3,"4,100",100 - 110,"1,100 - 1,200",Jan 2022
BALMORAL HEIGHTS,BALMORAL CRESCENT,10,Non-landed Properties,1,"2,800",50 - 60,500 - 600,Jan 2022
BALMORAL PLACE,BALMORAL CRESCENT,10,Non-landed Properties,2,"3,000",70 - 80,800 - 900,Jan 2022
BALMORAL PLACE,BALMORAL CRESCENT,10,Non-landed Properties,2,"3,100",80 - 90,800 - 900,Jan 2022
BALMORAL POINT,BALMORAL ROAD,10,Non-landed Properties,3,"5,000",230 - 240,"2,500 - 2,600",Jan 2022
BALMORAL RESIDENCES,BALMORAL CRESCENT,10,Non-landed Properties,4,"8,250",210 - 220,"2,300 - 2,400",Jan 2022
BAN GUAN PARK,GREENLEAF ROAD,10,Semi-Detached House,NA,"7,500",210 - 220,"2,300 - 2,400",Jan 2022
BAN GUAN PARK,GREENLEAF VIEW,10,Semi-Detached House,NA,"6,800",390 - 400,"4,200 - 4,300",Jan 2022
BANYAN CONDOMINIUM,CHWEE CHIAN ROAD,05,Non-landed Properties,NA,"4,200",130 - 140,"1,400 - 1,500",Jan 2022
BANYAN CONDOMINIUM,CHWEE CHIAN ROAD,05,Non-landed Properties,NA,"3,400",140 - 150,"1,500 - 1,600",Jan 2022
BAODE BUILDING,LORONG 35 GEYLANG,14,Non-landed Properties,NA,"3,700",110 - 120,"1,200 - 1,300",Jan 2022
BAROSSA GARDENS,PASIR PANJANG ROAD,05,Terrace House,NA,"3,900",180 - 190,"2,000 - 2,100",Jan 2022
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,4,"4,390",120 - 130,"1,300 - 1,400",Jan 2022
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,660",70 - 80,700 - 800,Jan 2022
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"2,300",40 - 50,400 - 500,Jan 2022
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"3,300",100 - 110,"1,000 - 1,100",Jan 2022
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"3,000",70 - 80,700 - 800,Jan 2022
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"3,350",100 - 110,"1,000 - 1,100",Jan 2022
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"3,600",100 - 110,"1,000 - 1,100",Jan 2022
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"3,000",100 - 110,"1,000 - 1,100",Jan 2022
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,650",80 - 90,800 - 900,Jan 2022
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"3,300",70 - 80,700 - 800,Jan 2022
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"3,700",90 - 100,"1,000 - 1,100",Jan 2022
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,3,"3,350",100 - 110,"1,000 - 1,100",Jan 2022
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"3,000",70 - 80,700 - 800,Jan 2022
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,200",70 - 80,700 - 800,Jan 2022
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"3,000",70 - 80,700 - 800,Jan 2022
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"3,150",70 - 80,700 - 800,Jan 2022
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,2,"2,700",70 - 80,700 - 800,Jan 2022
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"2,300",40 - 50,400 - 500,Jan 2022
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"2,100",40 - 50,400 - 500,Jan 2022
BARTLEY RESIDENCES,LORONG HOW SUN,19,Non-landed Properties,1,"2,000",40 - 50,400 - 500,Jan 2022
